"Player_name","Team","Level","N","AVG","wOBA","HRpct","Kpct","BBpct","BABIP","ID","Diff"
"小川　泰弘","S","Top",256,0.085,0.111,0.78,41,2.7,0.146,"小川　泰弘 S",-100
"小川　龍也","D","Farm",31,0.207,0.209,0,29,0,0.3,"小川　龍也 D",0
"小川　龍也","D","Top",3,0,0,0,0,0,0,"小川　龍也 D",0
"小谷野　栄一","Bs","Farm",48,0.356,0.382,4.17,14.6,6.2,0.389,"小谷野　栄一 Bs",-630
"小谷野　栄一","Bs","Top",868,0.278,0.303,1.61,12.4,5,0.306,"小谷野　栄一 Bs",-630
"小谷野　栄一","F","Farm",18,0.118,0.201,5.56,27.8,5.6,0.091,"小谷野　栄一 F",NA
"小谷野　栄一","F","Top",1383,0.261,0.284,0.73,13.7,5.4,0.298,"小谷野　栄一 F",NA
"小池　正晃","DB","Farm",129,0.221,0.277,2.33,17.1,7,0.242,"小池　正晃 DB",NA
"小池　正晃","DB","Top",185,0.197,0.27,2.71,20,5.4,0.224,"小池　正晃 DB",NA
"小池　翔大","M","Farm",414,0.315,0.362,1.45,11.9,10.9,0.349,"小池　翔大 M",NA
"小池　翔大","M","Top",1,0,0,0,0,0,0,"小池　翔大 M",NA
"小田　幸平","D","Farm",91,0.259,0.256,0,11,3.3,0.293,"小田　幸平 D",NA
"小田　幸平","D","Top",111,0.188,0.199,0.9,22.5,4.5,0.24,"小田　幸平 D",NA
"小田　裕也","Bs","Farm",394,0.23,0.274,0.26,21.9,7.9,0.299,"小田　裕也 Bs",159
"小田　裕也","Bs","Top",175,0.236,0.265,1.14,28,5.7,0.327,"小田　裕也 Bs",159
"小島　脩平","Bs","Farm",783,0.227,0.252,0.13,14.2,6.8,0.267,"小島　脩平 Bs",-225
"小島　脩平","Bs","Top",566,0.216,0.235,0.35,15.9,4.1,0.256,"小島　脩平 Bs",-225
"小嶋　達也","T","Farm",2,0,0,0,50,0,NA,"小嶋　達也 T",0
"小嶋　達也","T","Top",4,0,0,0,25,0,0,"小嶋　達也 T",0
"小豆畑　眞也","T","Farm",432,0.218,0.23,0,13.4,4.9,0.253,"小豆畑　眞也 T",137
"小椋　真介","H","Farm",0,NA,NA,NA,NA,NA,NA,"小椋　真介 H",NA
"小野　郁","E","Farm",0,NA,NA,NA,NA,NA,NA,"小野　郁 E",0
"小野　郁","E","Top",0,NA,NA,NA,NA,NA,NA,"小野　郁 E",0
"小野　淳平","C","Farm",24,0.13,0.113,0,29.2,0,0.188,"小野　淳平 C",1
"小野　淳平","C","Top",3,0,0,0,66.7,0,0,"小野　淳平 C",1
"小野　淳平","G","Farm",0,NA,NA,NA,NA,NA,NA,"小野　淳平 G",NA
"小野　淳平","G","Top",1,0,0,0,0,0,0,"小野　淳平 G",NA
"小野　晋吾","M","Farm",0,NA,NA,NA,NA,NA,NA,"小野　晋吾 M",NA
"小野　晋吾","M","Top",0,NA,NA,NA,NA,NA,NA,"小野　晋吾 M",NA
"小野　泰己","T","Farm",1,NA,NA,0,0,0,NA,"小野　泰己 T",-23
"小野　泰己","T","Top",24,0.053,0.078,0,29.2,4.2,0.083,"小野　泰己 T",-23
"小野寺　力","S","Farm",0,NA,NA,NA,NA,NA,NA,"小野寺　力 S",NA
"小野寺　力","S","Top",0,NA,NA,NA,NA,NA,NA,"小野寺　力 S",NA
"小林　寛","DB","Farm",0,NA,NA,NA,NA,NA,NA,"小林　寛 DB",0
"小林　寛","DB","Top",13,0,0,0,76.9,0,0,"小林　寛 DB",0
"小林　慶祐","Bs","Farm",0,NA,NA,NA,NA,NA,NA,"小林　慶祐 Bs",0
"小林　慶祐","Bs","Top",0,NA,NA,NA,NA,NA,NA,"小林　慶祐 Bs",0
"小林　公太","DB","Farm",0,NA,NA,NA,NA,NA,NA,"小林　公太 DB",NA
"小林　高也","G","Farm",12,0.182,0.202,0,25,8.3,0.25,"小林　高也 G",NA
"小林　正人","D","Farm",0,NA,NA,NA,NA,NA,NA,"小林　正人 D",NA
"小林　正人","D","Top",0,NA,NA,NA,NA,NA,NA,"小林　正人 D",NA
"小林　誠司","G","Farm",100,0.228,0.267,0,13,6,0.267,"小林　誠司 G",-887
"小林　誠司","G","Top",1221,0.215,0.256,0.82,16.6,8.2,0.255,"小林　誠司 G",-887
"小林　太志","DB","Farm",0,NA,NA,NA,NA,NA,NA,"小林　太志 DB",NA
"小林　太志","DB","Top",12,0.182,0.157,0,41.7,0,0.333,"小林　太志 DB",NA
"小林　敦","M","Farm",0,NA,NA,NA,NA,NA,NA,"小林　敦 M",NA
"小林宏","L","Farm",0,NA,NA,NA,NA,NA,NA,"小林宏 L",NA
"小林宏","L","Top",0,NA,NA,NA,NA,NA,NA,"小林宏 L",NA
"小林宏","T","Farm",7,0,0,0,14.3,0,0,"小林宏 T",NA
"小林正","D","Top",0,NA,NA,NA,NA,NA,NA,"小林正 D",NA
"小澤　怜史","H","Farm",0,NA,NA,NA,NA,NA,NA,"小澤　怜史 H",0
"小澤　怜史","H","Top",0,NA,NA,NA,NA,NA,NA,"小澤　怜史 H",0
"尚成","DB","Farm",0,NA,NA,NA,NA,NA,NA,"尚成 DB",NA
"尚成","DB","Top",14,0.25,0.216,0,21.4,0,0.333,"尚成 DB",NA
"庄司　隼人","C","Farm",1673,0.281,0.324,0.9,8.3,9.9,0.301,"庄司　隼人 C",642
"庄司　隼人","C","Top",6,0,0.138,0,33.3,16.7,0,"庄司　隼人 C",642
"庄司　龍二","Bs","Farm",116,0.27,0.317,0.86,7.8,8.6,0.282,"庄司　龍二 Bs",NA
"床田　寛樹","C","Farm",2,0,0,0,0,0,0,"床田　寛樹 C",-4
"床田　寛樹","C","Top",6,0,0,0,16.7,0,0,"床田　寛樹 C",-4
"松井　稼頭央","E","Farm",176,0.256,0.275,0.57,19.9,6.2,0.318,"松井　稼頭央 E",-111
"松井　稼頭央","E","Top",2181,0.259,0.31,1.93,16.7,7.7,0.296,"松井　稼頭央 E",-111
"松井　雅人","D","Farm",358,0.169,0.216,0.84,23.4,5.3,0.219,"松井　雅人 D",-62
"松井　雅人","D","Top",623,0.179,0.222,0.32,27.1,7.7,0.255,"松井　雅人 D",-62
"松井　光介","S","Farm",0,NA,NA,NA,NA,NA,NA,"松井　光介 S",NA
"松井　光介","S","Top",0,NA,NA,NA,NA,NA,NA,"松井　光介 S",NA
"松井　淳","S","Farm",1403,0.268,0.314,0.93,12.8,7.8,0.302,"松井　淳 S",286
"松井　淳","S","Top",226,0.268,0.31,2.21,19.9,4,0.319,"松井　淳 S",286
"松井　佑介","D","Farm",1050,0.28,0.319,1.52,15.7,6.8,0.322,"松井　佑介 D",223
"松井　佑介","D","Top",428,0.236,0.267,1.64,24.1,2.3,0.299,"松井　佑介 D",223
"松井　裕樹","E","Farm",0,NA,NA,NA,NA,NA,NA,"松井　裕樹 E",0
"松井　裕樹","E","Top",0,NA,NA,NA,NA,NA,NA,"松井　裕樹 E",0
"松浦　耕大","C","Farm",9,0,0,0,0,0,0,"松浦　耕大 C",6
"松永　昂大","M","Farm",0,NA,NA,NA,NA,NA,NA,"松永　昂大 M",0
"松永　昂大","M","Top",0,NA,NA,NA,NA,NA,NA,"松永　昂大 M",0
"松永　浩典","L","Farm",0,NA,NA,NA,NA,NA,NA,"松永　浩典 L",NA
"松永　浩典","L","Top",0,NA,NA,NA,NA,NA,NA,"松永　浩典 L",NA
"松岡　健一","S","Farm",0,NA,NA,NA,NA,NA,NA,"松岡　健一 S",-2
"松岡　健一","S","Top",21,0.066,0.097,0,52.4,4.8,0.25,"松岡　健一 S",-2
"松下　一郎","DB","Farm",20,0.056,0.114,0,45,5,0.111,"松下　一郎 DB",NA
"松下　建太","L","Farm",3,0,0,0,33.3,0,0,"松下　建太 L",NA
"松下　建太","L","Top",0,NA,NA,NA,NA,NA,NA,"松下　建太 L",NA
"松家　卓弘","F","Farm",0,NA,NA,NA,NA,NA,NA,"松家　卓弘 F",NA
"松元　ユウイチ","S","Farm",611,0.286,0.33,1.97,7.1,8.5,0.291,"松元　ユウイチ S",NA
"松元　ユウイチ","S","Top",333,0.268,0.288,1.2,9.3,6.3,0.286,"松元　ユウイチ S",NA
"松原　聖弥","G","Farm",9,0,0.077,0,66.7,11.1,0,"松原　聖弥 G",9
"松坂　大輔","H","Farm",0,NA,NA,NA,NA,NA,NA,"松坂　大輔 H",0
"松坂　大輔","H","Top",0,NA,NA,NA,NA,NA,NA,"松坂　大輔 H",0
"松崎　伸吾","T","Farm",0,NA,NA,NA,NA,NA,NA,"松崎　伸吾 T",NA
"松崎　啄也","G","Farm",59,0.265,0.367,3.39,18.6,5.1,0.305,"松崎　啄也 G",59
"松山　竜平","C","Farm",253,0.295,0.345,1.97,10.7,6.7,0.309,"松山　竜平 C",-632
"松山　竜平","C","Top",1668,0.292,0.341,2.88,11.6,6.4,0.306,"松山　竜平 C",-632
"松中　信彦","H","Farm",466,0.293,0.39,4.51,15.7,13.9,0.312,"松中　信彦 H",NA
"松中　信彦","H","Top",223,0.192,0.27,1.79,19.8,13.9,0.227,"松中　信彦 H",NA
"松田　宣浩","H","Farm",23,0.286,0.359,4.35,34.8,8.7,0.417,"松田　宣浩 H",-1170
"松田　宣浩","H","Top",3212,0.28,0.351,4.14,20.7,7.1,0.318,"松田　宣浩 H",-1170
"松田　遼馬","T","Farm",9,0,0,0,44.4,0,0,"松田　遼馬 T",-1
"松田　遼馬","T","Top",3,0.333,0.288,0,66.7,0,1,"松田　遼馬 T",-1
"松尾　大河","DB","Farm",340,0.179,0.233,0.59,27.9,9.4,0.256,"松尾　大河 DB",340
"松冨　倫","G","Farm",3,0,0,0,33.3,0,0,"松冨　倫 G",NA
"松本　啓二朗","DB","Farm",921,0.285,0.345,1.95,12.3,10.9,0.313,"松本　啓二朗 DB",373
"松本　啓二朗","DB","Top",337,0.252,0.28,1.48,19.3,3.6,0.302,"松本　啓二朗 DB",373
"松本　幸大","Bs","Farm",0,NA,NA,NA,NA,NA,NA,"松本　幸大 Bs",NA
"松本　幸大","Bs","Top",0,NA,NA,NA,NA,NA,NA,"松本　幸大 Bs",NA
"松本　幸大","M","Farm",0,NA,NA,NA,NA,NA,NA,"松本　幸大 M",NA
"松本　幸大","M","Top",0,NA,NA,NA,NA,NA,NA,"松本　幸大 M",NA
"松本　高明","C","Farm",243,0.268,0.296,0.41,7.8,7.4,0.289,"松本　高明 C",NA
"松本　剛","F","Farm",1788,0.255,0.284,0.84,9.8,5.6,0.276,"松本　剛 F",-49
"松本　剛","F","Top",457,0.265,0.284,1.09,15.7,4.2,0.311,"松本　剛 F",-49
"松本　直晃","L","Farm",0,NA,NA,NA,NA,NA,NA,"松本　直晃 L",0
"松本　直晃","L","Top",0,NA,NA,NA,NA,NA,NA,"松本　直晃 L",0
"松本　哲也","G","Farm",953,0.275,0.289,0.1,12.1,6.4,0.315,"松本　哲也 G",362
"松本　哲也","G","Top",655,0.237,0.258,0,17.1,7,0.292,"松本　哲也 G",362
"松本　裕樹","H","Farm",0,NA,NA,NA,NA,NA,NA,"松本　裕樹 H",-6
"松本　裕樹","H","Top",6,0.25,0.216,0,0,0,0.25,"松本　裕樹 H",-6
"松本　竜也","G","Farm",0,NA,NA,NA,NA,NA,NA,"松本　竜也 G",NA
"松葉　貴大","Bs","Farm",7,0.166,0.222,0,28.6,14.3,0.25,"松葉　貴大 Bs",-7
"松葉　貴大","Bs","Top",16,0.133,0.115,0,68.8,0,0.5,"松葉　貴大 Bs",-7
"松澤　裕介","G","Farm",1,0,0,0,0,0,0,"松澤　裕介 G",1
"上園　啓史","E","Farm",0,NA,NA,NA,NA,NA,NA,"上園　啓史 E",NA
"上園　啓史","E","Top",1,NA,NA,0,0,0,NA,"上園　啓史 E",NA
"上原　健太","F","Farm",0,NA,NA,NA,NA,NA,NA,"上原　健太 F",0
"上原　健太","F","Top",0,NA,NA,NA,NA,NA,NA,"上原　健太 F",0
"上村　和裕","C","Farm",260,0.236,0.295,1.16,21.2,7.3,0.299,"上村　和裕 C",NA
"上村　和裕","C","Top",0,NA,NA,NA,NA,NA,NA,"上村　和裕 C",NA
"上沢　直之","F","Farm",0,NA,NA,NA,NA,NA,NA,"上沢　直之 F",-3
"上沢　直之","F","Top",10,0,0,0,60,0,0,"上沢　直之 F",-3
"上田　剛史","S","Farm",269,0.354,0.43,0.74,11.5,16.7,0.4,"上田　剛史 S",-209
"上田　剛史","S","Top",1377,0.243,0.271,0.58,15,6.5,0.284,"上田　剛史 S",-209
"上本　崇司","C","Farm",818,0.244,0.296,0.25,11.6,10.8,0.279,"上本　崇司 C",180
"上本　崇司","C","Top",46,0.103,0.169,0,19.6,8.7,0.133,"上本　崇司 C",180
"上本　達之","L","Farm",467,0.286,0.328,1.93,12.2,7.7,0.31,"上本　達之 L",-38
"上本　達之","L","Top",340,0.225,0.264,1.18,25,7.9,0.296,"上本　達之 L",-38
"上本　博紀","T","Farm",322,0.304,0.373,2.17,9.3,13,0.319,"上本　博紀 T",-350
"上本　博紀","T","Top",1933,0.268,0.327,1.24,16.2,10.4,0.318,"上本　博紀 T",-350
"上野　啓輔","S","Farm",0,NA,NA,NA,NA,NA,NA,"上野　啓輔 S",NA
"上野　弘文","C","Farm",3,0,0,0,100,0,NA,"上野　弘文 C",NA
"上野　弘文","C","Top",0,NA,NA,NA,NA,NA,NA,"上野　弘文 C",NA
"上野　大樹","M","Farm",0,NA,NA,NA,NA,NA,NA,"上野　大樹 M",NA
"上野　大樹","M","Top",1,0,0,0,100,0,NA,"上野　大樹 M",NA
"上林　誠知","H","Farm",766,0.285,0.344,2.87,17.5,4.2,0.323,"上林　誠知 H",-37
"上林　誠知","H","Top",504,0.261,0.32,2.97,22.8,4.6,0.315,"上林　誠知 H",-37
"城所　龍磨","H","Farm",389,0.261,0.299,0.77,18.2,8,0.316,"城所　龍磨 H",14
"城所　龍磨","H","Top",193,0.248,0.305,3.11,30.1,6.7,0.336,"城所　龍磨 H",14
"城島　健司","T","Farm",11,0.455,0.478,0,18.2,0,0.556,"城島　健司 T",NA
"城島　健司","T","Top",42,0.179,0.163,0,9.5,4.8,0.194,"城島　健司 T",NA
"植松　優友","M","Farm",3,0,0,0,100,0,NA,"植松　優友 M",NA
"植松　優友","M","Top",2,0,0,0,50,0,0,"植松　優友 M",NA
"植村　祐介","F","Farm",0,NA,NA,NA,NA,NA,NA,"植村　祐介 F",NA
"植村　祐介","F","Top",0,NA,NA,NA,NA,NA,NA,"植村　祐介 F",NA
"植田　海","T","Farm",691,0.193,0.241,0.14,19.8,9.4,0.25,"植田　海 T",537
"植田　海","T","Top",14,0.273,0.236,0,21.4,0,0.375,"植田　海 T",537
"信樂　晃史","M","Farm",0,NA,NA,NA,NA,NA,NA,"信樂　晃史 M",0
"新井　貴浩","C","Top",1280,0.288,0.354,2.73,18,11.1,0.331,"新井　貴浩 C",-800
"新井　貴浩","T","Top",1235,0.256,0.307,2.19,18.5,8.5,0.298,"新井　貴浩 T",NA
"新井　良太","T","Farm",529,0.279,0.348,2.84,15.9,11.2,0.309,"新井　良太 T",320
"新井　良太","T","Top",1230,0.246,0.319,3.17,22.2,8.9,0.291,"新井　良太 T",320
"新垣　渚","H","Farm",10,0,0.086,0,40,10,0,"新垣　渚 H",NA
"新垣　渚","H","Top",4,0.5,0.432,0,25,0,0.667,"新垣　渚 H",NA
"新垣　渚","S","Farm",0,NA,NA,NA,NA,NA,NA,"新垣　渚 S",-7
"新垣　渚","S","Top",33,0.138,0.154,0,42.4,3,0.267,"新垣　渚 S",-7
"新垣　勇人","F","Farm",0,NA,NA,NA,NA,NA,NA,"新垣　勇人 F",0
"新垣　勇人","F","Top",0,NA,NA,NA,NA,NA,NA,"新垣　勇人 F",0
"新崎　慎弥","H","Farm",140,0.248,0.263,0,12.1,9.3,0.283,"新崎　慎弥 H",NA
"新沼　慎二","DB","Farm",22,0.19,0.165,0,22.7,0,0.25,"新沼　慎二 DB",NA
"新沼　慎二","DB","Top",2,0,0,0,50,0,0,"新沼　慎二 DB",NA
"新田　玄気","S","Farm",314,0.302,0.317,0,13.1,9.2,0.351,"新田　玄気 S",0
"新田　玄気","S","Top",27,0.308,0.326,3.71,22.2,3.7,0.369,"新田　玄気 S",0
"森　唯斗","H","Farm",0,NA,NA,NA,NA,NA,NA,"森　唯斗 H",0
"森　唯斗","H","Top",0,NA,NA,NA,NA,NA,NA,"森　唯斗 H",0
"森　友哉","L","Farm",421,0.333,0.405,3.09,17.6,10.2,0.386,"森　友哉 L",-393
"森　友哉","L","Top",1140,0.293,0.365,2.98,24.6,10.1,0.374,"森　友哉 L",-393
"森　雄大","E","Farm",0,NA,NA,NA,NA,NA,NA,"森　雄大 E",0
"森　雄大","E","Top",0,NA,NA,NA,NA,NA,NA,"森　雄大 E",0
"森　和樹","G","Farm",0,NA,NA,NA,NA,NA,NA,"森　和樹 G",NA
"森越　祐人","D","Farm",506,0.208,0.263,0.4,23.9,9.3,0.284,"森越　祐人 D",NA
"森越　祐人","D","Top",22,0.133,0.214,0,27.3,9.1,0.222,"森越　祐人 D",NA
"森越　祐人","T","Farm",671,0.238,0.296,1.04,18.2,10.1,0.289,"森越　祐人 T",426
"森越　祐人","T","Top",32,0.111,0.187,0,34.3,9.4,0.188,"森越　祐人 T",426
"森岡　良介","S","Farm",297,0.251,0.302,0.34,13.1,12.8,0.291,"森岡　良介 S",175
"森岡　良介","S","Top",1113,0.244,0.274,0.45,15.6,6.4,0.289,"森岡　良介 S",175
"森下　宗","C","Farm",26,0.116,0.1,0,23.1,0,0.15,"森下　宗 C",NA
"森原　康平","E","Farm",0,NA,NA,NA,NA,NA,NA,"森原　康平 E",0
"森原　康平","E","Top",0,NA,NA,NA,NA,NA,NA,"森原　康平 E",0
"森山　恵佑","F","Farm",388,0.237,0.329,4.64,25,7.5,0.274,"森山　恵佑 F",383
"森山　恵佑","F","Top",5,0,0,0,80,0,0,"森山　恵佑 F",383
"森山　周","Bs","Farm",192,0.296,0.312,0.52,12,8.3,0.338,"森山　周 Bs",NA
"森山　周","Bs","Top",27,0.154,0.154,0,7.4,3.7,0.167,"森山　周 Bs",NA
"森山　周","E","Farm",133,0.288,0.33,0.75,6.8,9,0.305,"森山　周 E",NA
"森山　周","E","Top",169,0.236,0.252,0,15.4,7.7,0.29,"森山　周 E",NA
"森田　一成","T","Farm",929,0.276,0.351,2.8,23.3,12.2,0.343,"森田　一成 T",NA
"森田　一成","T","Top",49,0.209,0.266,0,24.5,10.2,0.281,"森田　一成 T",NA
"森内　壽春","F","Farm",0,NA,NA,NA,NA,NA,NA,"森内　壽春 F",NA
"森内　壽春","F","Top",0,NA,NA,NA,NA,NA,NA,"森内　壽春 F",NA
"森福　允彦","G","Farm",0,NA,NA,NA,NA,NA,NA,"森福　允彦 G",0
"森福　允彦","G","Top",0,NA,NA,NA,NA,NA,NA,"森福　允彦 G",0
"森福　允彦","H","Farm",0,NA,NA,NA,NA,NA,NA,"森福　允彦 H",0
"森福　允彦","H","Top",0,NA,NA,NA,NA,NA,NA,"森福　允彦 H",0
"森本　稀哲","DB","Farm",198,0.266,0.354,3.03,21.7,9.1,0.32,"森本　稀哲 DB",NA
"森本　稀哲","DB","Top",235,0.238,0.284,1.27,19.1,8.5,0.29,"森本　稀哲 DB",NA
"森本　稀哲","L","Farm",161,0.256,0.381,1.24,17.4,19.9,0.315,"森本　稀哲 L",NA
"森本　稀哲","L","Top",188,0.233,0.29,0,24,9.6,0.324,"森本　稀哲 L",NA
"森本　将太","Bs","Farm",5,0,0,0,100,0,NA,"森本　将太 Bs",0
"森本　将太","Bs","Top",0,NA,NA,NA,NA,NA,NA,"森本　将太 Bs",0
"森本　龍弥","F","Farm",1474,0.187,0.243,2.1,28.7,7.3,0.246,"森本　龍弥 F",433
"森本　龍弥","F","Top",10,0.111,0.16,0,30,0,0.167,"森本　龍弥 F",433
"森野　将彦","D","Farm",289,0.248,0.282,0.69,15.9,9.3,0.29,"森野　将彦 D",52
"森野　将彦","D","Top",2009,0.272,0.335,1.79,12.9,11.9,0.299,"森野　将彦 D",52
"深江　真登","Bs","Farm",277,0.25,0.277,0.72,19.9,7.6,0.314,"深江　真登 Bs",NA
"深江　真登","Bs","Top",84,0.261,0.304,0,26.2,6,0.383,"深江　真登 Bs",NA
"申　成鉉","C","Farm",202,0.224,0.307,1.98,25.2,10.4,0.292,"申　成鉉 C",NA
"真砂　勇介","H","Farm",1194,0.247,0.29,1.67,22.5,5.6,0.309,"真砂　勇介 H",662
"真砂　勇介","H","Top",13,0.083,0.212,7.69,15.4,7.7,0,"真砂　勇介 H",662
"真田　裕貴","G","Farm",0,NA,NA,NA,NA,NA,NA,"真田　裕貴 G",NA
"真田　裕貴","G","Top",0,NA,NA,NA,NA,NA,NA,"真田　裕貴 G",NA
"真田　裕貴","S","Farm",0,NA,NA,NA,NA,NA,NA,"真田　裕貴 S",NA
"真田　裕貴","S","Top",0,NA,NA,NA,NA,NA,NA,"真田　裕貴 S",NA
"神戸　拓光","M","Farm",960,0.231,0.315,1.77,20.3,14.6,0.28,"神戸　拓光 M",NA
"神戸　拓光","M","Top",15,0.2,0.284,6.67,40,0,0.25,"神戸　拓光 M",NA
"神戸　文也","Bs","Farm",0,NA,NA,NA,NA,NA,NA,"神戸　文也 Bs",0
"神内　靖","DB","Farm",0,NA,NA,NA,NA,NA,NA,"神内　靖 DB",NA
"神内　靖","DB","Top",0,NA,NA,NA,NA,NA,NA,"神内　靖 DB",NA
"神内　靖","H","Farm",4,0,0,0,100,0,NA,"神内　靖 H",NA
"神内　靖","H","Top",0,NA,NA,NA,NA,NA,NA,"神内　靖 H",NA
"神保　貴宏","E","Farm",343,0.251,0.301,0.88,17.2,6.7,0.304,"神保　貴宏 E",NA
"辛島　航","E","Farm",0,NA,NA,NA,NA,NA,NA,"辛島　航 E",0
"辛島　航","E","Top",8,0.125,0.108,0,50,0,0.25,"辛島　航 E",0
"進藤　拓也","DB","Farm",0,NA,NA,NA,NA,NA,NA,"進藤　拓也 DB",0
"進藤　拓也","DB","Top",0,NA,NA,NA,NA,NA,NA,"進藤　拓也 DB",0
"須永　英輝","F","Farm",0,NA,NA,NA,NA,NA,NA,"須永　英輝 F",0
"須永　英輝","F","Top",0,NA,NA,NA,NA,NA,NA,"須永　英輝 F",0
"須永　英輝","G","Farm",0,NA,NA,NA,NA,NA,NA,"須永　英輝 G",NA
"須永　英輝","G","Top",0,NA,NA,NA,NA,NA,NA,"須永　英輝 G",NA
"須田　幸太","DB","Farm",0,NA,NA,NA,NA,NA,NA,"須田　幸太 DB",0
"須田　幸太","DB","Top",39,0.125,0.126,0,46.1,2.6,0.286,"須田　幸太 DB",0
"水口　大地","L","Farm",924,0.265,0.291,0.21,10.6,8.7,0.298,"水口　大地 L",229
"水口　大地","L","Top",57,0.304,0.295,0,12.3,1.8,0.347,"水口　大地 L",229
"水田　圭介","S","Farm",326,0.24,0.312,1.23,12.6,11.4,0.27,"水田　圭介 S",NA
"水田　圭介","S","Top",10,0.1,0.206,10,40,0,0,"水田　圭介 S",NA
"水野　祐希","S","Farm",64,0.259,0.288,0,28.1,10.9,0.378,"水野　祐希 S",NA
"水野　滉也","DB","Farm",0,NA,NA,NA,NA,NA,NA,"水野　滉也 DB",-2
"水野　滉也","DB","Top",2,0,0,0,50,0,0,"水野　滉也 DB",-2
"杉浦　稔大","S","Farm",7,0.167,0.222,0,28.6,14.3,0.25,"杉浦　稔大 S",-16
"杉浦　稔大","S","Top",36,0.067,0.074,0,50,0,0.167,"杉浦　稔大 S",-16
"杉山　翔大","D","Farm",291,0.217,0.263,0.34,16.5,10,0.265,"杉山　翔大 D",-268
"杉山　翔大","D","Top",554,0.213,0.257,1.08,19.7,7.6,0.262,"杉山　翔大 D",-268
"杉谷　拳士","F","Farm",647,0.244,0.307,1.54,14.7,9.7,0.275,"杉谷　拳士 F",-46
"杉谷　拳士","F","Top",854,0.229,0.268,0.58,15.2,6,0.272,"杉谷　拳士 F",-46
"杉内　俊哉","G","Farm",1,0,0,0,0,0,0,"杉内　俊哉 G",1
"杉内　俊哉","G","Top",182,0.092,0.104,0,40.1,3.3,0.166,"杉内　俊哉 G",1
"杉本　裕太郎","Bs","Farm",458,0.256,0.321,2.4,21.2,7.2,0.308,"杉本　裕太郎 Bs",450
"杉本　裕太郎","Bs","Top",8,0.125,0.258,12.5,37.5,0,0,"杉本　裕太郎 Bs",450
"菅原　秀","E","Farm",0,NA,NA,NA,NA,NA,NA,"菅原　秀 E",0
"菅原　秀","E","Top",0,NA,NA,NA,NA,NA,NA,"菅原　秀 E",0
"菅原　祥太","M","Farm",87,0.163,0.19,0,26.4,8.1,0.228,"菅原　祥太 M",87
"菅野　智之","G","Farm",0,NA,NA,NA,NA,NA,NA,"菅野　智之 G",-124
"菅野　智之","G","Top",295,0.143,0.152,0,29.1,2.7,0.217,"菅野　智之 G",-124
"瀬川　隼郎","F","Farm",0,NA,NA,NA,NA,NA,NA,"瀬川　隼郎 F",0
"瀬川　隼郎","F","Top",0,NA,NA,NA,NA,NA,NA,"瀬川　隼郎 F",0
"成瀬　功亮","G","Farm",0,NA,NA,NA,NA,NA,NA,"成瀬　功亮 G",0
"成瀬　善久","M","Farm",0,NA,NA,NA,NA,NA,NA,"成瀬　善久 M",NA
"成瀬　善久","M","Top",15,0,0,0,66.7,0,0,"成瀬　善久 M",NA
"成瀬　善久","S","Farm",6,0,0,0,33.3,0,0,"成瀬　善久 S",-17
"成瀬　善久","S","Top",45,0.122,0.131,0,44.5,2.2,0.238,"成瀬　善久 S",-17
"成田　翔","M","Farm",0,NA,NA,NA,NA,NA,NA,"成田　翔 M",0
"成田　翔","M","Top",0,NA,NA,NA,NA,NA,NA,"成田　翔 M",0
"星　孝典","L","Farm",352,0.258,0.292,1.14,12.2,5.7,0.285,"星　孝典 L",109
"星　孝典","L","Top",65,0.145,0.152,0,20,0,0.183,"星　孝典 L",109
"星　秀和","L","Farm",193,0.161,0.223,1.04,19.7,10.9,0.195,"星　秀和 L",NA
"星　秀和","L","Top",128,0.171,0.204,0.78,14.8,3.9,0.195,"星　秀和 L",NA
"星　知弥","S","Top",32,0.074,0.064,0,68.8,0,0.4,"星　知弥 S",-32
"星野　真澄","G","Farm",0,NA,NA,NA,NA,NA,NA,"星野　真澄 G",NA
"星野　真澄","G","Top",2,0,0,0,100,0,NA,"星野　真澄 G",NA
"星野　大地","H","Farm",0,NA,NA,NA,NA,NA,NA,"星野　大地 H",0
"星野　大地","H","Top",0,NA,NA,NA,NA,NA,NA,"星野　大地 H",0
"星野　智樹","E","Farm",0,NA,NA,NA,NA,NA,NA,"星野　智樹 E",NA
"星野　智樹","E","Top",0,NA,NA,NA,NA,NA,NA,"星野　智樹 E",NA
"星野　智樹","L","Farm",0,NA,NA,NA,NA,NA,NA,"星野　智樹 L",NA
"星野　智樹","L","Top",0,NA,NA,NA,NA,NA,NA,"星野　智樹 L",NA
"星野　雄大","S","Farm",635,0.226,0.288,0.47,17.7,12.6,0.281,"星野　雄大 S",229
"星野　雄大","S","Top",0,NA,NA,NA,NA,NA,NA,"星野　雄大 S",229
"正田　樹","S","Farm",0,NA,NA,NA,NA,NA,NA,"正田　樹 S",NA
"正田　樹","S","Top",0,NA,NA,NA,NA,NA,NA,"正田　樹 S",NA
"清原　大貴","T","Farm",11,0,0.069,0,27.2,9.1,0,"清原　大貴 T",NA
"清原　大貴","T","Top",0,NA,NA,NA,NA,NA,NA,"清原　大貴 T",NA
"清水　貴之","H","Farm",0,NA,NA,NA,NA,NA,NA,"清水　貴之 H",NA
"清水　昭信","D","Farm",7,0,0.099,0,42.9,14.3,0,"清水　昭信 D",NA
"清水　昭信","D","Top",0,NA,NA,NA,NA,NA,NA,"清水　昭信 D",NA
